Request ,BusinessUnit,
"""AX102249 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302766"", ""refNum_s"": ""610653""",TRUE,
"""95-000 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""610645""",TRUE,
"""RVAMJKUBL-S1 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302766"", ""refNum_s"": ""610653""",TRUE,
"""MCTP6I-6-5 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""610637""",TRUE,
"""kj458mt* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6910 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Brian Hughes"", ""refNum_s"": """"",TRUE,
"""MCTP6I-6-3 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""610637""",TRUE,
"""cch-01u AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""610645""",TRUE,
"""0203002 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321469"", ""refNum_s"": ""610637""",TRUE,
"""epx AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": """"",TRUE,
"""49910-SE2 AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""610648""",TRUE,
"""49910- AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""610648""",TRUE,
"""UN884019904/10 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""610579""",TRUE,
"""41 AND shipLocation_s:14506 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""209989"", ""refNum_s"": ""610632""",TRUE,
"""006T8F-31191-29 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337167"", ""refNum_s"": """"",TRUE,
"""012E8P-31131-A3 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337167"", ""refNum_s"": """"",TRUE,
"""11142753* AND businessUnit_s:Accu-Tech AND shipLocation_s:12908 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""682-920- AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223895"", ""refNum_s"": ""610589""",TRUE,
"""s66m1-50 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610577""",TRUE,
"""PDU1215* AND salesLocation_s:62471 AND shipLocation_s:14509 AND customerAccount_s:AC0159-8425 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nate Tymec"", ""refNum_s"": """"",TRUE,
"""006T8-31190-29 AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339347"", ""refNum_s"": ""610584""",TRUE,
"""flcsscbuy* AND businessUnit_s:Accu-Tech AND shipLocation_s:16011 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""FSNS1P6QS-25* AND salesLocation_s:62472 AND shipLocation_s:14506 AND customerAccount_s:AC0158-6901 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Brian Hughes"", ""refNum_s"": """"",TRUE,
"""CBX1WH-A AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610570""",TRUE,
"""7131787 AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610570""",TRUE,
"""mctp6i-6-10 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""610598""",TRUE,
"""49255-H24 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""610598""",TRUE,
"""SI-IES-521D-LRT AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""609417""",TRUE,
"""SI-IES-121D-LRT AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""609417""",TRUE,
"""2413d15 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208907"", ""refNum_s"": ""610582""",TRUE,
"""CFPE2WHY AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610570""",TRUE,
"""1064 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610577""",TRUE,
"""spksu AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223249"", ""refNum_s"": ""577719""",TRUE,
"""6910g- AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610577""",TRUE,
"""Z6-PF-24 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327898"", ""refNum_s"": """"",TRUE,
"""760207282 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""610579""",TRUE,
"""30139-719 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610577""",TRUE,
"""5053-103 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610577""",TRUE,
"""CJ6X88TGBL AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610570""",TRUE,
"""CJ6X88TGB AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610570""",TRUE,
"""32D1-1-30BL AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334120"", ""refNum_s"": ""610557""",TRUE,
"""innerduct* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""884041004/10 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""610554""",TRUE,
"""DPS-M-BK AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""610561""",TRUE,
"""clt AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""317857"", ""refNum_s"": ""610555""",TRUE,
"""32D1-1-04BL AND shipLocation_s:13429 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""334120"", ""refNum_s"": ""610557""",TRUE,
"""AFC501 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""610553""",TRUE,
"""PUL6X04 AND shipLocation_s:15609 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337705"", ""refNum_s"": ""610554""",TRUE,
"""6200ue AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610542""",TRUE,
"""unj AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""233430"", ""refNum_s"": ""609698""",TRUE,
"""SRTL50RMBP1U-LI* AND salesLocation_s:62746 AND shipLocation_s:15428 AND customerAccount_s:AC0162-1498 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nelson Albanesi"", ""refNum_s"": """"",TRUE,
"""re76* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0155-5833 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""7151820* AND businessUnit_s:Accu-Tech AND shipLocation_s:11726 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""UTP28SP3* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0197-4517 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""ds160* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0163-5285 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""*:* AND transPartOrFilter:(transactablePart_s:1020704AT) AND salesLocation_s:62743 AND shipLocation_s:11305 AND customerAccount_s:AC0158-7205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Bob Frederikson"", ""refNum_s"": ""100067175""",TRUE,
"""6090-001* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0162-5485 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""NM-NM_10FT AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610523""",TRUE,
"""xhhw-12-w* AND salesLocation_s:60608 AND shipLocation_s:12008 AND customerAccount_s:AC0044-6503 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""matt trautman"", ""refNum_s"": """"",FALSE,
"""pdpk024a AND shipLocation_s:15414 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""206565"", ""refNum_s"": ""610316""",TRUE,
"""ENC766SH AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": ""610512""",TRUE,
"""ECD-15* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""760257323 AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""201242"", ""refNum_s"": ""610510""",TRUE,
"""fenws38114* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""7100201470* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""33+* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""43081-1L4* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0159-2475 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""CH-CS12-A8-P00je AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610507""",TRUE,
"""re53* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""T27* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""T27* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""FEXLCLC42-MXM005 AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""201242"", ""refNum_s"": ""610504""",TRUE,
"""CS44PSD- AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""201242"", ""refNum_s"": ""610504""",TRUE,
"""22-8C AND shipLocation_s:13002 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""201242"", ""refNum_s"": ""610504""",TRUE,
"""a66m1-50 AND shipLocation_s:15428 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""239908"", ""refNum_s"": ""610501""",TRUE,
"""t4 AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610499""",TRUE,
"""5lpsc AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610499""",TRUE,
"""j-128* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""5342GR* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""760 AND shipLocation_s:15009 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""218875"", ""refNum_s"": ""610494""",TRUE,
"""PN05L08V* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""PLG2* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""LL27* AND salesLocation_s:60682 AND shipLocation_s:15408 AND customerAccount_s:AC0191-1721 AND dcLocation_s:7305 AND businessUnit_s:WESCO"", ""userName_s"": ""Brian Wortmann"", ""refNum_s"": """"",FALSE,
"""49255-h24* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""FR6X4lYl6 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": """"",TRUE,
"""ax102655* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""CLT75F-C20-PAN* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""76025729 AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""228294"", ""refNum_s"": ""610479""",TRUE,
"""1002224AT AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": """"",TRUE,
"""MP1* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""DSTR-5* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""77-240-4a* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0158-0571 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alton Balentine"", ""refNum_s"": """"",TRUE,
"""CAT21HP58SM* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""RH08V3-B2700P0- AND shipLocation_s:16041 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""318654"", ""refNum_s"": ""608558""",TRUE,
"""BC1* AND businessUnit_s:Accu-Tech AND shipLocation_s:12114 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""6AM180-007 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""610453""",TRUE,
"""41380034138003 AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""610453""",TRUE,
"""cg AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""304249"", ""refNum_s"": ""555677""",TRUE,
"""11421-712* AND businessUnit_s:Accu-Tech AND shipLocation_s:11411 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""1055614AT* AND salesLocation_s:66083 AND shipLocation_s:11411 AND customerAccount_s:AC0161-2953 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Tony Goff"", ""refNum_s"": """"",TRUE,
"""pnm-c44 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""610456""",TRUE,
"""pnm-c4404 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""610456""",TRUE,
"""35441-704 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""327282"", ""refNum_s"": ""609936""",TRUE,
"""30993 AND shipLocation_s:14205 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""230516"", ""refNum_s"": ""610444""",TRUE,
"""kssmb2- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""235565"", ""refNum_s"": """"",TRUE,
"""852- AND shipLocation_s:14611 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339347"", ""refNum_s"": ""610119""",TRUE,
"""HSB2W AND shipLocation_s:12114 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""320729"", ""refNum_s"": ""610204""",TRUE,
"""760117960 AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""326749"", ""refNum_s"": ""610440""",TRUE,
"""403005 AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""337844"", ""refNum_s"": ""610435""",TRUE,
"""77- AND shipLocation_s:11411 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""302766"", ""refNum_s"": ""610433""",TRUE,
"""unc6-bl-5f AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""227199"", ""refNum_s"": ""610425""",TRUE,
"""024t AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208904"", ""refNum_s"": ""610428""",TRUE,
"""cat21 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""237306"", ""refNum_s"": ""610333""",TRUE,
"""QT-MTP-IT-121X12-OM4230MMA2P AND businessUnit_s:Accu-Tech"", ""userName_s"": ""307091"", ""refNum_s"": ""607086""",TRUE,
"""006k88* AND businessUnit_s:Accu-Tech AND shipLocation_s:13429 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""71518 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""610416""",TRUE,
"""108ZUC AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""610412""",TRUE,
"""YCB65A* AND salesLocation_s:61171 AND shipLocation_s:12402 AND customerAccount_s:AC0001-4430 AND dcLocation_s:7302 AND businessUnit_s:WESCO"", ""userName_s"": ""Victoria Bozoian"", ""refNum_s"": """"",FALSE,
"""7131 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610405""",TRUE,
"""713 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610405""",TRUE,
"""cs AND shipLocation_s:16043 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""304249"", ""refNum_s"": ""610404""",TRUE,
"""PN1B-4X4NH2/2TB AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""610401""",TRUE,
"""6b-272- AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": """"",TRUE,
"""IPR100251702* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0159-8332 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Adam Cervera"", ""refNum_s"": """"",TRUE,
"""CCU250* AND salesLocation_s:61997 AND shipLocation_s:12114 AND customerAccount_s:AC0158-0346 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Ignacio Torres"", ""refNum_s"": """"",TRUE,
"""18443 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""208850"", ""refNum_s"": ""610380""",TRUE,
"""EDSC218* AND salesLocation_s:60697 AND shipLocation_s:16014 AND customerAccount_s:AC0066-6056 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""Mark Dyer"", ""refNum_s"": """"",FALSE,
"""CCH-CS12-e4-p00QE AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": """"",TRUE,
"""6300ue* AND salesLocation_s:62474 AND shipLocation_s:13417 AND customerAccount_s:AC0158-6142 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Tyler Ballengee"", ""refNum_s"": """"",TRUE,
"""N318â€‘03M AND shipLocation_s:16023 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""339483"", ""refNum_s"": ""608560""",TRUE,
"""AC-A12-68* AND salesLocation_s:62747 AND shipLocation_s:11411 AND customerAccount_s:AC0158-1371 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Thomas Cousins"", ""refNum_s"": """"",TRUE,
"""nk6fwhy AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610375""",TRUE,
"""BCH32 * AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""BCH12-E-5-8 * AND businessUnit_s:Accu-Tech AND shipLocation_s:16043 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""DSTR-3 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""610335""",TRUE,
"""7131 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610375""",TRUE,
"""dc6ppf2u48bk AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""610364""",TRUE,
"""713 AND shipLocation_s:15819 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""223220"", ""refNum_s"": ""610375""",TRUE,
"""dc6ppf2 AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""224559"", ""refNum_s"": ""610364""",TRUE,
"""UPDLC-S01 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""610237""",TRUE,
"""hsb10w* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0160-0026 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Nathan Ward"", ""refNum_s"": """"",TRUE,
"""RSQ1-07-S AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""608123""",TRUE,
"""006T8P-31180-29* AND salesLocation_s:62533 AND shipLocation_s:11102 AND customerAccount_s:AC0158-7086 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Jarred Henderson"", ""refNum_s"": """"",TRUE,
"""61110-RG6 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""610335""",TRUE,
"""UL AND shipLocation_s:11305 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""313507"", ""refNum_s"": ""610363""",TRUE,
"""43080-1S4 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""610335""",TRUE,
"""pdu41001 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""608123""",TRUE,
"""43080-1S1 AND shipLocation_s:12908 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""321602"", ""refNum_s"": ""610335""",TRUE,
"""MX-PNL-48 AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""608123""",TRUE,
"""V12* AND salesLocation_s:61996 AND shipLocation_s:12304 AND customerAccount_s:AC0161-5526 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Matt Daly"", ""refNum_s"": """"",TRUE,
"""srw18uhd AND shipLocation_s:11102 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""226317"", ""refNum_s"": ""610346""",TRUE,
"""725102WH1B AND shipLocation_s:11726 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""331169"", ""refNum_s"": ""608123""",TRUE,
"""BE8YZ6598* AND salesLocation_s:61082 AND shipLocation_s:16009 AND customerAccount_s:AC0011-2699 AND dcLocation_s:5689 AND businessUnit_s:WESCO"", ""userName_s"": ""James Janak"", ""refNum_s"": """"",FALSE,
"""41080-1wp* AND salesLocation_s:61960 AND shipLocation_s:16043 AND customerAccount_s:AC0161-9087 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Alec Ramirez"", ""refNum_s"": """"",TRUE,
"""hdj6* AND businessUnit_s:Accu-Tech AND shipLocation_s:12304 AND advancedPartSearch:Y AND businessUnit_s:Accu-Tech"", ""userName_s"": """", ""refNum_s"": ""100012447""",TRUE,
"""cj6x88tgbu* AND salesLocation_s:62530 AND shipLocation_s:15642 AND customerAccount_s:AC0158-2220 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Billy Caine"", ""refNum_s"": """"",TRUE,
"""6110G-RW6 AND shipLocation_s:15625 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""329187"", ""refNum_s"": ""610237""",TRUE,
"""10014913 AND shipLocation_s:15642 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""311815"", ""refNum_s"": ""610325""",TRUE,
"""760226762* AND salesLocation_s:62532 AND shipLocation_s:11726 AND customerAccount_s:AC0197-1510 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Christian Anderson"", ""refNum_s"": """"",TRUE,
"""hdj6 AND shipLocation_s:12304 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""308638"", ""refNum_s"": ""610318""",TRUE,
"""11301-701 AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236163"", ""refNum_s"": ""610292""",TRUE,
"""12100-712 AND shipLocation_s:13603 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""236163"", ""refNum_s"": ""610292""",TRUE,
"""1024681AT* AND salesLocation_s:61961 AND shipLocation_s:16011 AND customerAccount_s:AC0188-8452 AND businessUnit_s:Accu-Tech"", ""userName_s"": ""Austin Thielges"", ""refNum_s"": """"",TRUE,
